account,username,text
folkative,am_erikaachan,Bismillah Berproses ya pak 💪
folkative,orithentic,Dapet pake ceban nasi padang
folkative,th_sabrar,"Bersyukur bnget kok liat di Palestine 🇵🇸 pd rebutan mkanan anak""nya"
folkative,srimm_,Makasih pa❤️
folkative,haryraharja,Klo di warteg 10k dpt perkedel tempe orek nasi
folkative,adh1sulistyo,🤣🤣🤣🤣
folkative,fikafara3303,"Alhamdulillah. Anak"" yang tdk jajan di sekolah bahkan hanya makan nasi doang atau bahkan ada yg makan sehari sekali, dapat makanan gratis bgni pasti sangat"" bersyukur"
folkative,andiindaahh,Nasi Telor sama susu aja udh bikin kenyang. Double protein. Anak kenyang mamah tenang✨ 10rb cukup pak insya allah klo gak di korupsi 😖
folkative,riga.wijaya,Sego Rames wes lah
folkative,__andreahaha,"mie sama telor, minumnya kukubima😋"
folkative,khaums,Astagfirullah
folkative,alisubchan,Mayan lah
folkative,sam_ajek,"""10rb dapet apaan?"" Coba itung aja sendiri 10rb dikali satu sekolahan buat beli bahan-bahan masak trus dibagi bagiin ke siswa nya"
folkative,smdz01,Pada aneh 🤣
folkative,sruni_ss,Pak kucing saya dapet makan gratis jga gk pak
folkative,raihanrafk,nasi padang😋
folkative,ariefkhaikal,"10 rb , oki jely drink + promag + energen 😂"
folkative,benggzxz,❤️🔥
folkative,aby.fjkt48,"Mayan lah.. Di warteg harga segitu dpt nasi, sayur, telor.. Karbo ada, vitamin ada, protein ada👍👍"
folkative,patrickcandra,Nasi padang sama ayam. 10k 👏
folkative,warge_doncarlo,hahahaha yaudah iya
folkative,zaky.yamanii,geprek
folkative,dailyhistoryyyyy,"Bersyukur woy! Buat yg masih sambat, lo pada bikin anak emg ga dipikir dulu biayanya? Asal bikin aja?? Trs udah lahir nyinyir pemerintah? Shame on you"
folkative,christiti26,Dapat ayam geprek bonus minuman teh. 😍😍😍🙌🙌🙌🔥🔥🔥
folkative,marshall___b,padang ceban enak
folkative,nananovaline17,Di lombok belum mulai
folkative,phuspitasariii,Saya ibuk2 bisa uang 10.000 d jdikan mknan sehat yg ada protein dan seratnya👏
folkative,paldyy_,Ayam jos aja ayam jos awkwkw
folkative,prelovedbynsa87,Belum potongan ini itu
folkative,ninaoktafia89,10rb blm di pangkas sana sini
folkative,imanorlin1,"10 rb udh lumayan ,"
folkative,sonyysonia,Yg dikorup berapa persen ya nanti kira kira oleh oknum bawah 😕
folkative,talenta_timur,Di daerah Timur 10 ribu dapat apa e..
folkative,ainisme__,dpt ayam geprek
folkative,kanilaniul,Gpp bersyukur aja nanti emak emak dari rumah tinggal nambahin lauknya lagi
folkative,mohisfaryat,Di warung makan mpok atik 10k sudah dapat menu yg cocok di lidah masyarakat
folkative,widia_haerini,"Telur, jagung, air mineral itu sudah bergizi. Semoga menunya jg terlalu banyak minyak2"
folkative,hlzhw45,"Makan gratis gak melulu harus nasi buah2han juga bisa kok, ya bersyukurlah dapat 10rb/siswa."
folkative,tibon_sport_distro_thawaf,Kasihkan uang nya Ke SEKOLAH MASING2. DAH BEREZZZZZ PAK
folkative,zhulfiikarr,satwa di larang mengkritik!
folkative,h.torikh,"ahhh keliatan pada banyak yg ga bersyukur, liat org yg gabisa beli makan trus suka makanin makanan sisa bekas org aja dia bisa bersyukur karna bisa masuk makanan, lah ini ko gaada bersyukur² nya amat"
folkative,delfinaibtida,"Ini bagus lo, bs membantu ibu2 dirumah tdk membekali anaknya.. dan anaknya jg happy dpt makanan gratis.. i think ibu2 rumah tangga lebih diringankan dg adanya program ini. So, tlg banyak2 bersyukur ya guys"
folkative,pndutsp_,"Inget, buat anak2, bukan buat anak ab-"
folkative,fika_1105,Pak saya sebentar lagi lulus
folkative,dea_g.pake_h,Ayam ceban🤤
folkative,deshaq__,Lumayan nasi padang ceban euy
folkative,adhi.surya.hendiawan,😂😂😂
folkative,frezzyfadl,"Itu udah mending, kita genz dulu dikasih uang saku ya 10 ribu udah banyak pas sd, apalagi ini dikasih secara gratis pula"
folkative,hulll_yaaa,semoga yang korupsi hidupnya melarat 7 turunan
folkative,appa_rigen97,Tetap diawasi pak dari pusat 10rb pas di implementasi kan malah jadi 2rb
folkative,kiki_kurniawan63,10.000 itu belum termasuk korupsinya ya?
folkative,dkurniaakbar_17,😮
folkative,tirza.anesti,naspad 10k dijogja udh dapet ayam gatau di kota lain
folkative,fahriikurr,lumayan buat beli aoka
folkative,arsynotasri,"klo sampe dana 10rb masih ada yg korupsi, naudzubillahiminzalik si org kyak gtu"
folkative,melimelrizki,"sehari sekali dikasih makan menu 10rb nya? YaAllah ini gmn nambah gizi mengurangi stunting anak indonesia , 10rb dr presiden belum lg dipatang potong bagian bawahan nya , kebayang nnti dapet isian nya apa aja , pisang dan regal aja mungkin ya mirip posyandu tiap bulan?😢"
folkative,ardiansyah_man,Indomie + es teh di kantin 10k sih
folkative,opq.arimarthajr,10rb x 30 anak 1 kelas = 300rb bikin liwet 1 kelas udh ada telor dadar sayur sambel krupuk lalap
folkative,danielwungkar,telur rebus + buah dibawah 10 ribu. tapi bergizi di indo yg geprek² berminyak 20rb keatas
folkative,lucky_guido,"Di papua 10k , Nasi doang 😂"
folkative,dimrizki,"Gua makan di warteg 10rebu di protes sm temen gua, katanya ngirit bgt lu. Wkwkwk"
folkative,hamadacreation,blum mulai dah gk komit
folkative,kiki_mf,Kasian presiden berbuat sedikit kebaikan aja masih dihujat
folkative,mael.binmael.3386,Udah pas itu pak. Nasi kuah ama gorengan
folkative,hamadacreation,"10rb, blm buat keuntungan penyelenggara"
folkative,tnguhh,Dari pemerintah 10 ribut takut nya nyampe ke rakyatnya 5 ribu tau sendirilah birokrasi di republik ini Kya apa
folkative,pratamasyafrii,"ada yang berbuat baik ya kok di nyinyirin, jadi presiden di indonesia itu mau berbuat baik sebanyak apapun akan selalu dianggap salah. makanya negaranya ga maju², mentalnya sdm nya kacau"
folkative,opikxtrada,Ingat anak anak ya bukan ibu2 01
folkative,fahmiashgaf,Para buzzerp pemerintah bekerja keras menutup/melawan komentar rakyat yg kritis 😂
folkative,shutdistance_,semoga vendor makan siang gratis di masing2 kota amanah yah😔🙏🏻
folkative,arif_rinaldi69,Dah dipotong pajak belum 10rb nya??
folkative,momikitchenn_,Mungkin sebaiknya yg masak kateringnya pak gibran aja.
folkative,muhammadbreva,10 rb jaman SD SMP tuh udah bersyukur bgt dari pada nahan laper karna uang saku yang pas 😢
folkative,ririn.ardillah,Its okay.. kalau ditempatku udah dapet ayam bakar + sambel loh favorite anakku 😍
folkative,kifin_ramadhan,Mau dikasih 50.000/ anak juga pasti masih ada yang nyinyir pak 😂
folkative,abdullahsyafeii20,10rb parkir di blok m
folkative,mbahmu123ee2e,Njirrrr ntar tinggal 5ribu wkwkwkwkwkwk makan tu gemoy😂😂
folkative,alffn88,Ekonomi nasional sedang tidak baik2 saja😢
folkative,muxgle,"at least programnya jalan, giliran gk dijalanin pd protes"
folkative,herman_alessandro_,banyak yg bilang 10k dapet apa. makanya sering² nengok ke bawah jgn kebanyakan di atas. biar paham hidup itu ga harus mahal tp bisa kenyang.
folkative,rino_riumn,"Terus lanjutkaan pak, terima kasih pak 😢🙏"
folkative,dadanzuhdan,Mahalan juga steam motor gw
folkative,rahmatkomi_guitar,Gak sia sia saya coblos bapak @prabowo
folkative,xibalsekyahh,❤️❤️❤️
folkative,franssilaen_,😐
folkative,rhmthdprstyo24,Buat Anak usia 6 tahun lebih 168 bulan ada gak pak?
folkative,babygoldfish._,10k bisa buat beli telur 5 biji mayan proteinnya 30 gram 5 butir
folkative,my_mitsubishi_jabodetabek,Snack di acara kenegaraan kayaknya ga mungkin 10rb dah😂
folkative,jiyeahri_____,"Jatohnya banyak untuk makan anak, 10rb di kali satu sekolah berapa murid belanjaan cuma 50% dr total uang, tenaga dll cukup sih tp ya tau sendiri kantong korupnya banyak wkwkkw"
folkative,imdhanmez,HAHAHAHAHA
folkative,lalhfz_,@__alvnd dia sangat membutuhkan
folkative,nurilhidayaaah,Tolong jangan dijudge untuk sebuah perubahan gak sih
folkative,kelonjongan,"15rb dibantah, eh jadi 10rb 😂"
folkative,harry_abiy,Mun sakira na rudet dan lieur mah..bikeun atahna Weh lah... Per dua Minggu asupkeun ka rek masing masing budak
folkative,ego.3740,"Nggak efektif dan efesien sebenernya. mending cari cara gimana harga sembako dibuat murah, lapangan kerja di tingkatkan, jadi orangtua bisa kasih makan anaknya sendiri.. yaa tapi gimana ya.. politic will nya nggak kesana😏"
folkative,feraduti,"10rb angka yg pas sih.
Ini jd bikin oknum lebih mikir mau korupnya gimana.
Klo ngurangin porsi, nanti diviralin kotak makannya.
10rb itu sudah bisa dpt nasi + lauk sepotong kecil + tempe + sayur.
Coba dikasi budget 15rb, itu celah bgt buat korup 3-5rb"
folkative,chakbar,"Yang penting program berjalan, janji terpenuhi, beres dah"
folkative,latahman,Terimakasi
folkative,joeruspan,"Anggaran nya ya yang segitu, tapi kan"
folkative,friska_sitorus,🔥terima kasih pak
folkative,rachmadsupriyansah9703,LUMAYAN DAPAT GORENGAN 5 BIJI. OKE GASSSS .. OKE GASSSS... MENYALA ABANGKU. 🔥🔥🔥🔥🔥🔥🔥
folkative,aisyah__azhr,"Mau kasih makan bergizi 10.000/anak?? Awokwokwok.... itu hanya ""sekedar memenuhi janji kampanye"" spy ga kehilangan muka.
Belum di sunat sana sini...sampai paling 5.000
Daripada ga efektif dan dana tdk tepat sasaran jd area dikorupsi, dan gaa bergizi
Mending ditunda sampai siap semuanya...utamaya si gaa ngutang y utk sekedar makan.."
folkative,mhrabanib,gpp pk d sekolhku mereka jjn 5k perhari mn fullday . yng pnting bnr aja pk . sampai ke tngn anak2
folkative,hsbymr07_,bukan makan gratis ini mah
folkative,haku6,10rb x 25jt pelajar x 91 hari sekolah dalam setahun = INDONESIA BANGKRUT 😂
folkative,zynzay20,apaan belum ada makan siang gratis di sekolah ku
folkative,wida.indriyani,"Buat anak2 ta netizen, yg udh dewasa kerja kalau mau makan 💪"
folkative,smoothiesawi,luv u pak owo ❤️
folkative,takinainoue8,Real apa madrid?
folkative,thesnowice,semangat pak🔥
folkative,yudha_yudha.ig,"Kasih telur mentah aja deh, anak² butuh bgt protein hewani ."
folkative,14billions,Rasional klo penyaluran dan pengelolaannya tepat
folkative,samchristaa,Lumayan banget. Ortu kasih uang jajan buat 2x istirahat cuma 5k
folkative,opie0511,Asekk ga ngasih uang jajan .. udh dikasih sama pak presiden 😍
folkative,wahyuraff,"Yang beranggapan per anak 10ribu itu terlalu dikit mreka mikirnya per anak di kasih kfc/mcd kahh? Program ini kan dibuat untuk mengurangi anak"" dari stunting bukannya memberikan makanan asal siap saji"
folkative,nvr.0411,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
folkative,hyuprym,MENYALA NASI AYAM GEPREK KU🔥🔥🔥👏🏻
folkative,dotthenics,anak abah sakit hati komen semua😂
folkative,agung_cristiano,Tenang di mark up jadi 20rb
folkative,johanalfiant,Kalo sampe ada yg masih korup 10k terlalu si
folkative,arwwjya,naspad paket ceban aja pak
folkative,hsnrhmnn2,Hahahahahaha
folkative,kmlfqy,alhamdulillah geprek ali bendino
folkative,ivanrdwn_,"masuk akal, disini nasi padang masi paket ceban"
folkative,alazmi_al_,10 rb di Pulau Jawa Sama 10rb di Papua pasti beda dong.. 10rb di papua mungkin cuman dapat AQUA
folkative,danenpedrosa,"perlu diingat ""PER HARI"" mayan bgt tuh buat sarapan anak"
folkative,daddykev.361,Netizen hitung2an nya kureng 😂 kebencian nya nambah 😂😂
folkative,daniladanil_,"Maksa ga sih, mending anggarannya dialokasikan ke pendidikan."
folkative,alfino846,"Kalau menurut saya 10k, duitnya aja biar yang nambahi orang tuanya aja,kalau 10k bentuk makanan kalau menurut syulit"
folkative,zdnzhfrn,naikin 3rb pak biar dpt cumi asin🙌
folkative,no_cmr,Mungkin 10rb dikali berapa siswa sesekolahan terus uangnya buat belanja sembako terus dimasak baru bagi2 ke siswa
folkative,ryi_henry,"Masa cuma 10 rb!? Padahal kek lengkap lho, ada tambahan susu lagi"
folkative,anotherkayv_,"10000 dari atas, sampe bawah berapa yaaa....??"
folkative,dikky_susilo,"Pak, didaerah saya realitanya cuma dapet 7.500 per anak"
folkative,mikail_shop01,"Kalo dicukup-cukupin, Insya Allah bisa sih belanja bahan untuk menu budget 10 ribu per kotak"
folkative,ma_fatur,Wiwi wowo podo wae
folkative,bay.or.yu,Puji Tuhan
folkative,snsrid,10rb itu sdh masuk akal pak buat makanan bergizi...terimakasih bapak sehat selalu❤️
folkative,mikekimmike,"mending anggaran nya dikasih ke sekolah. sekolah pekerjakan 1 ibu kantin yang masak tiap hari, lalu pakai sistem prasmanan yang menggunakan piring, mangkuk atau gelas yang bisa di cuci dan digunakan kembali. kayanya bakal lebih hemat dan ramah lingkungan daripada pakai wadah plastik thinwall seperti ujicoba kemarin"
folkative,_ilhm.maulana,naspad ceban
folkative,syam.rifaidhaa,Alhamdulillah 🔥🔥🔥
folkative,xxpuwxx,"BBM TURUN, DAPAT MAKAN GRATIS, GAJIH NAIK 🔥🔥🔥"
folkative,ikhyagstn,gamau kritik tar dibilang anak abah
folkative,ulyarizqi5186,🙌ĺ
folkative,yuni_pink_yupi,Terimakasih bapak ❤️
folkative,ayulilisulastri17,"Terserah gi mana baiknya, yg penting org papua yg Plosok "" juga dapatkannn.... Klau yg uda berkecukupan masa iya mau Ngarapin lagiii maksii, ( pasti dapat 2 bekal dari ibuk sama dari sekolah)"
folkative,enraalph_,"@nn.ddaa ki, koe nunggu makan gratis to"
folkative,rara.msf,Mbok maturnuwun lho. Drpda tidak dikasih gratis. Heran
folkative,weningbening,Setidaknya beliau konsisten dg apa yg dijanjikan 😃
folkative,mashadamm,"Kalo bisa tambahin pak, potong dari anggaran makan DPR aja"
folkative,ginazelv,Yang kemarin 15rb jadi 10rb? 😢
folkative,chandraarief,10k oleh nastel burjo
folkative,bars07__,"Tahanan di penjara 20rb perhari , jadi …………."
folkative,indramarsaf,turun2 terus wok
folkative,xxpuwxx,ALHAMDULILLAH bagi kami yg pendapatan menengah 10rb sudah cukup untuk anak kami dan membantu mengurangi pengeluaran bulanan 🔥
folkative,nugrahaady81,🫡🫡
folkative,zki.nr,"ini yg komen ga cukup, berarti dia porsi portugal😭😂"
folkative,vgtarians_,jgn disunat yg bawah yaalloh😢
folkative,fatmadhanti.s,Barusan beli pecel pak. Gapake nasi. Itu 18rb di depok. Ini fyi aja bukan apapa :)
folkative,yuvidilaf,"Cukup pak, 10rb masih bisa dapet protein dan serat bergizi.."
folkative,speesiall,nasi padang 1 bungkus ya
folkative,fallen.yo,Naspad
folkative,_hhharisss,Gausah aja gpp
folkative,fiyyay,baca komen jd tau knp sdm kita rendah wkwk
folkative,fendihsni,dapet oki jelly drink sama promag
folkative,pareel.aja,wkwk aja deh
folkative,mwahyu.pdf,"oke gas, mau berapapun oke gas pak"
folkative,virahismara,😍👏❤️
folkative,itsmebibah__,"pliss ini buat anak sekolah, bukan buat yg udh bangkotan 🙏🏻"
folkative,angga7maulana,"Di Cakung 10k dapet nasi + ayam geprek + es tawar, ayamnya gede lagi🤤"
folkative,est0ymolesto,bergizi atau tidak bergizi? awww bergerigi
folkative,clarskyzzz,yang blom dapet :🥲
folkative,wiwin_artha,"di tempat tinggal saya, nasi 10 ribu bisa dapat nasi dengan lauk telor + 3 macam sayur(bisa tauge/labuh/buncis/ceriwis/daun singkong) itu aja baru 9rb kalau mau pas 10rb bisa tambah 1 gorengan😂"
folkative,om_kokoh,"1 sekolah 500 Murid. Jadi 500 X 10.000 = 5.000.000 trus belanjanya di pasar induk bisa dapet satu losbak. Itu banyak banget coy, jangan lu kira budget 10.000 di beliin ke warteg. Anak Abah bacottt"
folkative,kenjinisma,😂
folkative,riffoluzi,"Daripada bikin program makan gratis, coba lakukan yg lebih smart: Turunkan harga2 sembako, daging, sayur, bumbu, dsb. Jangan yg dangkal dan instan aja."
folkative,aditya_putra02,Nasi+sayur+ayam/ikan/daging/usus/kikil/ati rempela. Kalo menunya ini semua ya cukup
folkative,seifaldinr,"Terakhir makan warteg si 10rb cuma male telor ama orek, gatau tu sehat apa kaga"
folkative,wirrrayudha,😂😂😂😂
folkative,syahdiantodody,Telor ceplok indomie goreng dah..
folkative,_si.sulung,Ini untuk anak sekolah aja taa?? Anak kuliah dapat kan🥲🥲
folkative,helsameilyana,"Hapus min, nanti anak abah tantrum"
folkative,im.eko,"ok berarti jangan lagi pakai kata ""bergizi"" kalau cuma 10rb itu cuma program makan gratis"
folkative,ndxmln,"Ini bujet yg penting makan, bukan makanan bergizi"
folkative,aldiohee,🔥
folkative,_nedi.a,10K cumah lauk doang itu mah biasanya
folkative,seisidunia_,"mungkin mereka lebih tau ""10 rb bisa makan bergizi""🗿"
folkative,nakamura_zuhaa,bener harus ganti rakyat 2025
folkative,mirandamargie88,Bersyukur 🙏🏼 daripada gak sama sekali..makası pak president
folkative,xzulkifliii,Setelah liat komenan anak abah banyak maunya 😂 kmren pada nolak 😂
folkative,ahmadjlni,pasti nanti kedepannya ada sponsor
folkative,sullaiimanv_,Yang penting wareg😂
folkative,brqkarisa,uma delicia 😍
folkative,vanno_di,napi aja 30
folkative,ferryponi,😂😂
folkative,ainisy28_,Yg bacot udh ngasih apa ke negara?
folkative,chaeyslovr,"sehat gak harus mahal, mahal gak smua sehat. Pinter pinter aja sihh"
folkative,bilangbi,Untuk berapa juta anak ? Tiap hari dikasih kah ? Waw sekali
folkative,someone__m_,10k/anak kalo masih di korupsi stress sih
folkative,vladimirmanzz,10k di JKT dapet apa bro?😂
folkative,yuchiro0_,tolong bgt ini mah jgn sampe di korupsi :'(
folkative,imhastaring,Kalo saya sih lebih baik d uangkan itu 10 ribu buat mkanan anak
folkative,moonbae.flw,gue dulu sd jajan 1000 dong sampe kelas 6 baru dikasih goceng. Udah mana belum lulus emak bapak gue cere - no kebayang gaa !
folkative,baguzanggaaa,ga ikut nyoblos ikut protes
folkative,aurroramaulana,Gapapa pak Prabowo itu sebenarnya itu ide dari......M
folkative,salmancrepess,Paling nyampek ke anak sekolah 1000 doang ....di krop sana sini😂😂
folkative,ahdanmaulana_,"Di mamah saya lumayan tuh 10k, dapet nasi uduk 6k terus 4k nya jadiin gorengan, kenyang pasti"
folkative,ulahjalirjanji,Lumayan 200an buat tambah tambah mamah
folkative,reth.reds,"tenkyu bgt pak, sbgai orang yg pnya warung kadang miris liat orangtua lebih milih 10rb dipake buat beli rokok drpda makanan"
folkative,laluharrysuriatmo,MANTAP PAK PRABOWO PRESIDEN REPUBLIK INDONESIA 🇮🇩
folkative,pangerantempur26,"Kalo cuma makanan nominal 10,,saya rasa ibu ibu di indo masih bisa nyiapin sendiri dari rumah,,,mending 10k buat anggaran pendidikan gratis,utk siswa siswa yg kurang mampu,(dalam peralatan belajar mengajar),,"
folkative,yandi_oky,Anis dan ganjar menghilang dari lane
folkative,mariacarolina_00,"Gw aja msh dpt makan 7rb, telor nasi sayur"
folkative,ihsanature,Dicubit lagi jadi 7000 😂
folkative,lv_12mh,"Menurut gw 10.000 cukup untuk anak, lawong sekarang sayur itu lo murah, kalo misal guru bisa koordinasi sama petani mah makin jaya juga petani kalo soal sayur, toh petani juga gak tega kalo harus di mahalin, makanan sehat gak melulu harus makanan mahal yang murah juga banyak yang sehat, intinya antara guru petani, peternah ayan dan telur juga harus bekerja sama biar sama sama di untungkab🙌"
